65	33	553.4504	134.6503	0
65	34	262.4184	173.8592	0
65	35	45.20083	351.0496	0
65	36	248.6143	214.2696	0
65	37	329.3025	180.3685	0
65	38	200.8095	322.2797	0
65	39	486.1845	144.6215	0
65	40	564.8206	167.8057	0
65	41	291.0336	208.1697	0
65	42	260.1035	227.6809	0
65	43	332.5813	200.237	0
66	1	297.9325	182.3727	0
66	2	509.8849	191.9972	0
66	3	300.6341	168.6488	0
66	4	370.9851	145.5603	0
66	5	146.615	266.5546	0
66	6	375.6387	239.9811	0
66	7	283.7743	224.8124	0
66	8	271.3766	274.5184	0
66	9	530.484	188.4569	0
66	10	197.6864	242.8165	0
66	11	573.2601	120.1004	0
66	12	516.382	121.6473	0
66	13	335.3662	145.6158	0
66	14	483.8045	180.3249	0
66	15	521.444	152.7424	0
66	16	377.954	195.9155	0
66	17	454.9751	164.7719	0
66	18	500.5182	154.7436	0
66	19	220.8396	263.5106	0
66	20	325.718	247.0685	0
66	21	36.83376	263.5927	0
66	22	83.89932	285.0035	0
66	23	367.1991	179.9406	0
66	24	518.7123	139.5668	0
66	25	244.7309	279.9374	0
66	26	460.3958	203.9349	0
66	27	491.3177	221.8225	0
66	28	70.35979	215.9257	0
66	29	510.9559	110.8411	0
66	30	481.3781	114.8975	0
66	31	176.0418	296.2687	0
66	32	562.0353	93.06931	0
66	33	553.4504	134.6503	0
66	34	262.4184	173.8592	0
66	35	45.20083	351.0496	0
66	36	248.6143	214.2696	0
66	37	329.3025	180.3685	0
66	38	200.8095	322.2797	0
66	39	486.1845	144.6215	0
66	40	564.8206	167.8057	0
66	41	291.0336	208.1697	0
66	42	260.1035	227.6809	0
66	43	332.5813	200.237	0
67	1	297.9325	182.3727	0
67	2	509.8849	191.9972	0
67	3	300.6341	168.6488	0
67	4	370.9851	145.5603	0
67	5	146.615	266.5546	0
67	6	375.6387	239.9811	0
67	7	283.7743	224.8124	0
67	8	271.3766	274.5184	0
67	9	530.484	188.4569	0
67	10	197.6864	242.8165	0
67	11	573.2601	120.1004	0
67	12	516.382	121.6473	0
67	13	335.3662	145.6158	0
67	14	483.8045	180.3249	0
67	15	521.444	152.7424	0
67	16	377.954	195.9155	0
67	17	454.9751	164.7719	0
67	18	500.5182	154.7436	0
67	19	220.8396	263.5106	0
67	20	325.718	247.0685	0
67	21	36.83376	263.5927	0
67	22	83.89932	285.0035	0
67	23	367.1991	179.9406	0
67	24	518.7123	139.5668	0
67	25	244.7309	279.9374	0
67	26	460.3958	203.9349	0
67	27	491.3177	221.8225	0
67	28	70.35979	215.9257	0
67	29	510.9559	110.8411	0
67	30	481.3781	114.8975	0
67	31	176.0418	296.2687	0
67	32	562.0353	93.06931	0
67	33	553.4504	134.6503	0
67	34	262.4184	173.8592	0
67	35	45.20083	351.0496	0
67	36	248.6143	214.2696	0
67	37	329.3025	180.3685	0
67	38	200.8095	322.2797	0
67	39	486.1845	144.6215	0
67	40	564.8206	167.8057	0
67	41	291.0336	208.1697	0
67	42	260.1035	227.6809	0
67	43	332.5813	200.237	0
68	1	297.9325	182.3727	0
68	2	509.8849	191.9972	0
68	3	300.6341	168.6488	0
68	4	370.9851	145.5603	0
68	5	146.615	266.5546	0
68	6	375.6387	239.9811	0
68	7	283.7743	224.8124	0
68	8	271.3766	274.5184	0
68	9	530.484	188.4569	0
68	10	197.6864	242.8165	0
68	11	573.2601	120.1004	0
68	12	516.382	121.6473	0
68	13	335.3662	145.6158	0
68	14	483.8045	180.3249	0
68	15	521.444	152.7424	0
68	16	377.954	195.9155	0
68	17	454.9751	164.7719	0
68	18	500.5182	154.7436	0
68	19	220.8396	263.5106	0
68	20	325.718	247.0685	0
68	21	36.83376	263.5927	0
68	22	83.89932	285.0035	0
68	23	367.1991	179.9406	0
68	24	518.7123	139.5668	0
68	25	244.7309	279.9374	0
68	26	460.3958	203.9349	0
68	27	491.3177	221.8225	0
68	28	70.35979	215.9257	0
68	29	510.9559	110.8411	0
68	30	481.3781	114.8975	0
68	31	176.0418	296.2687	0
68	32	562.0353	93.06931	0
68	33	553.4504	134.6503	0
68	34	262.4184	173.8592	0
68	35	45.20083	351.0496	0
68	36	248.6143	214.2696	0
68	37	329.3025	180.3685	0
68	38	200.8095	322.2797	0
68	39	486.1845	144.6215	0
68	40	564.8206	167.8057	0
68	41	291.0336	208.1697	0
68	42	260.1035	227.6809	0
68	43	332.5813	200.237	0
69	1	297.9325	182.3727	0
69	2	509.8849	191.9972	0
69	3	300.6341	168.6488	0
69	4	370.9851	145.5603	0
69	5	146.615	266.5546	0
69	6	375.6387	239.9811	0
69	7	283.7743	224.8124	0
69	8	271.3766	274.5184	0
69	9	530.484	188.4569	0
69	10	197.6864	242.8165	0
69	11	573.2601	120.1004	0
69	12	516.382	121.6473	0
69	13	335.3662	145.6158	0
69	14	483.8045	180.3249	0
69	15	521.444	152.7424	0
69	16	377.954	195.9155	0
69	17	454.9751	164.7719	0
69	18	500.5182	154.7436	0
69	19	220.8396	263.5106	0
69	20	325.718	247.0685	0
69	21	36.83376	263.5927	0
69	22	83.89932	285.0035	0
69	23	367.1991	179.9406	0
69	24	518.7123	139.5668	0
69	25	244.7309	279.9374	0
69	26	460.3958	203.9349	0
69	27	491.3177	221.8225	0
69	28	70.35979	215.9257	0
69	29	510.9559	110.8411	0
69	30	481.3781	114.8975	0
69	31	176.0418	296.2687	0
69	32	562.0353	93.06931	0
69	33	553.4504	134.6503	0
69	34	262.4184	173.8592	0
69	35	45.20083	351.0496	0
69	36	248.6143	214.2696	0
69	37	329.3025	180.3685	0
69	38	200.8095	322.2797	0
69	39	486.1845	144.6215	0
69	40	564.8206	167.8057	0
69	41	291.0336	208.1697	0
69	42	260.1035	227.6809	0
69	43	332.5813	200.237	0
70	1	297.9325	182.3727	0
70	2	509.8849	191.9972	0
70	3	300.6341	168.6488	0
70	4	370.9851	145.5603	0
70	5	146.615	266.5546	0
70	6	375.6387	239.9811	0
70	7	283.7743	224.8124	0
70	8	271.3766	274.5184	0
70	9	530.484	188.4569	0
70	10	197.6864	242.8165	0
70	11	573.2601	120.1004	0
70	12	516.382	121.6473	0
70	13	335.3662	145.6158	0
70	14	483.8045	180.3249	0
70	15	521.444	152.7424	0
70	16	377.954	195.9155	0
70	17	454.9751	164.7719	0
70	18	500.5182	154.7436	0
70	19	220.8396	263.5106	0
70	20	325.718	247.0685	0
70	21	36.83376	263.5927	0
70	22	83.89932	285.0035	0
70	23	367.1991	179.9406	0
70	24	518.7123	139.5668	0
70	25	244.7309	279.9374	0
70	26	460.3958	203.9349	0
70	27	491.3177	221.8225	0
70	28	70.35979	215.9257	0
70	29	510.9559	110.8411	0
70	30	481.3781	114.8975	0
70	31	176.0418	296.2687	0
70	32	562.0353	93.06931	0
70	33	553.4504	134.6503	0
70	34	262.4184	173.8592	0
70	35	45.20083	351.0496	0
70	36	248.6143	214.2696	0
70	37	329.3025	180.3685	0
70	38	200.8095	322.2797	0
70	39	486.1845	144.6215	0
70	40	564.8206	167.8057	0
70	41	291.0336	208.1697	0
70	42	260.1035	227.6809	0
70	43	332.5813	200.237	0
71	1	297.9325	182.3727	0
71	2	509.8849	191.9972	0
71	3	300.6341	168.6488	0
71	4	370.9851	145.5603	0
71	5	146.615	266.5546	0
71	6	375.6387	239.9811	0
71	7	283.7743	224.8124	0
71	8	271.3766	274.5184	0
71	9	530.484	188.4569	0
71	10	197.6864	242.8165	0
71	11	573.2601	120.1004	0
71	12	516.382	121.6473	0
71	13	335.3662	145.6158	0
71	14	483.8045	180.3249	0
71	15	521.444	152.7424	0
71	16	377.954	195.9155	0
71	17	454.9751	164.7719	0
71	18	500.5182	154.7436	0
71	19	220.8396	263.5106	0
71	20	325.718	247.0685	0
71	21	36.83376	263.5927	0
71	22	83.89932	285.0035	0
71	23	367.1991	179.9406	0
71	24	518.7123	139.5668	0
71	25	244.7309	279.9374	0
71	26	460.3958	203.9349	0
71	27	491.3177	221.8225	0
71	28	70.35979	215.9257	0
71	29	510.9559	110.8411	0
71	30	481.3781	114.8975	0
71	31	176.0418	296.2687	0
71	32	562.0353	93.06931	0
71	33	553.4504	134.6503	0
71	34	262.4184	173.8592	0
71	35	45.20083	351.0496	0
71	36	248.6143	214.2696	0
71	37	329.3025	180.3685	0
71	38	200.8095	322.2797	0
71	39	486.1845	144.6215	0
71	40	564.8206	167.8057	0
71	41	291.0336	208.1697	0
71	42	260.1035	227.6809	0
71	43	332.5813	200.237	0
72	1	297.9325	182.3727	0
72	2	509.8849	191.9972	0
72	3	300.6341	168.6488	0
72	4	370.9851	145.5603	0
72	5	146.615	266.5546	0
72	6	375.6387	239.9811	0
72	7	283.7743	224.8124	0
72	8	271.3766	274.5184	0
72	9	530.484	188.4569	0
72	10	197.6864	242.8165	0
72	11	573.2601	120.1004	0
72	12	516.382	121.6473	0
72	13	335.3662	145.6158	0
72	14	483.8045	180.3249	0
72	15	521.444	152.7424	0
72	16	377.954	195.9155	0
72	17	454.9751	164.7719	0
72	18	500.5182	154.7436	0
72	19	220.8396	263.5106	0
72	20	325.718	247.0685	0
72	21	36.83376	263.5927	0
72	22	83.89932	285.0035	0
72	23	367.1991	179.9406	0
72	24	518.7123	139.5668	0
72	25	244.7309	279.9374	0
72	26	460.3958	203.9349	0
72	27	491.3177	221.8225	0
72	28	70.35979	215.9257	0
72	29	510.9559	110.8411	0
72	30	481.3781	114.8975	0
72	31	176.0418	296.2687	0
72	32	562.0353	93.06931	0
72	33	553.4504	134.6503	0
72	34	262.4184	173.8592	0
72	35	45.20083	351.0496	0
72	36	248.6143	214.2696	0
72	37	329.3025	180.3685	0
72	38	200.8095	322.2797	0
72	39	486.1845	144.6215	0
72	40	564.8206	167.8057	0
72	41	291.0336	208.1697	0
72	42	260.1035	227.6809	0
72	43	332.5813	200.237	0
73	1	297.9325	182.3727	0
73	2	509.8849	191.9972	0
73	3	300.6341	168.6488	0
73	4	370.9851	145.5603	0
73	5	146.615	266.5546	0
73	6	375.6387	239.9811	0
73	7	283.7743	224.8124	0
73	8	271.3766	274.5184	0
73	9	530.484	188.4569	0
73	10	197.6864	242.8165	0
73	11	573.2601	120.1004	0
73	12	516.382	121.6473	0
73	13	335.3662	145.6158	0
73	14	483.8045	180.3249	0
73	15	521.444	152.7424	0
73	16	377.954	195.9155	0
73	17	454.9751	164.7719	0
73	18	500.5182	154.7436	0
73	19	220.8396	263.5106	0
73	20	325.718	247.0685	0
73	21	36.83376	263.5927	0
73	22	83.89932	285.0035	0
73	23	367.1991	179.9406	0
73	24	518.7123	139.5668	0
73	25	244.7309	279.9374	0
73	26	460.3958	203.9349	0
73	27	491.3177	221.8225	0
73	28	70.35979	215.9257	0
73	29	510.9559	110.8411	0
73	30	481.3781	114.8975	0
73	31	176.0418	296.2687	0
73	32	562.0353	93.06931	0
73	33	553.4504	134.6503	0
73	34	262.4184	173.8592	0
73	35	45.20083	351.0496	0
73	36	248.6143	214.2696	0
73	37	329.3025	180.3685	0
73	38	200.8095	322.2797	0
73	39	486.1845	144.6215	0
73	40	564.8206	167.8057	0
73	41	291.0336	208.1697	0
73	42	260.1035	227.6809	0
73	43	332.5813	200.237	0
74	1	297.9325	182.3727	0
74	2	509.8849	191.9972	0
74	3	300.6341	168.6488	0
74	4	370.9851	145.5603	0
74	5	146.615	266.5546	0
74	6	375.6387	239.9811	0
74	7	283.7743	224.8124	0
74	8	271.3766	274.5184	0
74	9	530.484	188.4569	0
74	10	197.6864	242.8165	0
74	11	573.2601	120.1004	0
74	12	516.382	121.6473	0
74	13	335.3662	145.6158	0
74	14	483.8045	180.3249	0
74	15	521.444	152.7424	0
74	16	377.954	195.9155	0
74	17	454.9751	164.7719	0
74	18	500.5182	154.7436	0
74	19	220.8396	263.5106	0
74	20	325.718	247.0685	0
74	21	36.83376	263.5927	0
74	22	83.89932	285.0035	0
74	23	367.1991	179.9406	0
74	24	518.7123	139.5668	0
74	25	244.7309	279.9374	0
74	26	460.3958	203.9349	0
74	27	491.3177	221.8225	0
74	28	70.35979	215.9257	0
74	29	510.9559	110.8411	0
74	30	481.3781	114.8975	0
74	31	176.0418	296.2687	0
74	32	562.0353	93.06931	0
74	33	553.4504	134.6503	0
74	34	262.4184	173.8592	0
74	35	45.20083	351.0496	0
74	36	248.6143	214.2696	0
74	37	329.3025	180.3685	0
74	38	200.8095	322.2797	0
74	39	486.1845	144.6215	0
74	40	564.8206	167.8057	0
74	41	291.0336	208.1697	0
74	42	260.1035	227.6809	0
74	43	332.5813	200.237	0
75	1	297.9325	182.3727	0
75	2	509.8849	191.9972	0
75	3	300.6341	168.6488	0
75	4	370.9851	145.5603	0
75	5	146.615	266.5546	0
75	6	375.6387	239.9811	0
75	7	283.7743	224.8124	0
75	8	271.3766	274.5184	0
75	9	530.484	188.4569	0
75	10	197.6864	242.8165	0
75	11	573.2601	120.1004	0
75	12	516.382	121.6473	0
75	13	335.3662	145.6158	0
75	14	483.8045	180.3249	0
75	15	521.444	152.7424	0
75	16	377.954	195.9155	0
75	17	454.9751	164.7719	0
75	18	500.5182	154.7436	0
75	19	220.8396	263.5106	0
75	20	325.718	247.0685	0
75	21	36.83376	263.5927	0
75	22	83.89932	285.0035	0
75	23	367.1991	179.9406	0
75	24	518.7123	139.5668	0
75	25	244.7309	279.9374	0
75	26	460.3958	203.9349	0
75	27	491.3177	221.8225	0
75	28	70.35979	215.9257	0
75	29	510.9559	110.8411	0
75	30	481.3781	114.8975	0
75	31	176.0418	296.2687	0
75	32	562.0353	93.06931	0
75	33	553.4504	134.6503	0
75	34	262.4184	173.8592	0
75	35	45.20083	351.0496	0
75	36	248.6143	214.2696	0
75	37	329.3025	180.3685	0
75	38	200.8095	322.2797	0
75	39	486.1845	144.6215	0
75	40	564.8206	167.8057	0
75	41	291.0336	208.1697	0
75	42	260.1035	227.6809	0
75	43	332.5813	200.237	0
76	1	297.9325	182.3727	0
76	2	509.8849	191.9972	0
76	3	300.6341	168.6488	0
76	4	370.9851	145.5603	0
76	5	146.615	266.5546	0
76	6	375.6387	239.9811	0
76	7	283.7743	224.8124	0
76	8	271.3766	274.5184	0
76	9	530.484	188.4569	0
76	10	197.6864	242.8165	0
76	11	573.2601	120.1004	0
76	12	516.382	121.6473	0
76	13	335.3662	145.6158	0
76	14	483.8045	180.3249	0
76	15	521.444	152.7424	0
76	16	377.954	195.9155	0
76	17	454.9751	164.7719	0
76	18	500.5182	154.7436	0
76	19	220.8396	263.5106	0
76	20	325.718	247.0685	0
76	21	36.83376	263.5927	0
76	22	83.89932	285.0035	0
76	23	367.1991	179.9406	0
76	24	518.7123	139.5668	0
76	25	244.7309	279.9374	0
76	26	460.3958	203.9349	0
76	27	491.3177	221.8225	0
76	28	70.35979	215.9257	0
76	29	510.9559	110.8411	0
76	30	481.3781	114.8975	0
76	31	176.0418	296.2687	0
76	32	562.0353	93.06931	0
76	33	553.4504	134.6503	0
76	34	262.4184	173.8592	0
76	35	45.20083	351.0496	0
76	36	248.6143	214.2696	0
76	37	329.3025	180.3685	0
76	38	200.8095	322.2797	0
76	39	486.1845	144.6215	0
76	40	564.8206	167.8057	0
76	41	291.0336	208.1697	0
76	42	260.1035	227.6809	0
76	43	332.5813	200.237	0
77	1	297.9325	182.3727	0
77	2	509.8849	191.9972	0
77	3	300.6341	168.6488	0
77	4	370.9851	145.5603	0
77	5	146.615	266.5546	0
77	6	375.6387	239.9811	0
77	7	283.7743	224.8124	0
77	8	271.3766	274.5184	0
77	9	530.484	188.4569	0
77	10	197.6864	242.8165	0
77	11	573.2601	120.1004	0
77	12	516.382	121.6473	0
77	13	335.3662	145.6158	0
77	14	483.8045	180.3249	0
77	15	521.444	152.7424	0
77	16	377.954	195.9155	0
77	17	454.9751	164.7719	0
77	18	500.5182	154.7436	0
77	19	220.8396	263.5106	0
77	20	325.718	247.0685	0
77	21	36.83376	263.5927	0
77	22	83.89932	285.0035	0
77	23	367.1991	179.9406	0
77	24	518.7123	139.5668	0
77	25	244.7309	279.9374	0
77	26	460.3958	203.9349	0
77	27	491.3177	221.8225	0
77	28	70.35979	215.9257	0
77	29	510.9559	110.8411	0
77	30	481.3781	114.8975	0
77	31	176.0418	296.2687	0
77	32	562.0353	93.06931	0
77	33	553.4504	134.6503	0
77	34	262.4184	173.8592	0
77	35	45.20083	351.0496	0
77	36	248.6143	214.2696	0
77	37	329.3025	180.3685	0
77	38	200.8095	322.2797	0
77	39	486.1845	144.6215	0
77	40	564.8206	167.8057	0
77	41	291.0336	208.1697	0
77	42	260.1035	227.6809	0
77	43	332.5813	200.237	0
78	1	297.9325	182.3727	0
78	2	509.8849	191.9972	0
78	3	300.6341	168.6488	0
78	4	370.9851	145.5603	0
78	5	146.615	266.5546	0
78	6	375.6387	239.9811	0
78	7	283.7743	224.8124	0
78	8	271.3766	274.5184	0
78	9	530.484	188.4569	0
78	10	197.6864	242.8165	0
78	11	573.2601	120.1004	0
78	12	516.382	121.6473	0
78	13	335.3662	145.6158	0
78	14	483.8045	180.3249	0
78	15	521.444	152.7424	0
78	16	377.954	195.9155	0
78	17	454.9751	164.7719	0
78	18	500.5182	154.7436	0
78	19	220.8396	263.5106	0
78	20	325.718	247.0685	0
78	21	36.83376	263.5927	0
78	22	83.89932	285.0035	0
78	23	367.1991	179.9406	0
78	24	518.7123	139.5668	0
78	25	244.7309	279.9374	0
78	26	460.3958	203.9349	0
78	27	491.3177	221.8225	0
78	28	70.35979	215.9257	0
78	29	510.9559	110.8411	0
78	30	481.3781	114.8975	0
78	31	176.0418	296.2687	0
78	32	562.0353	93.06931	0
78	33	553.4504	134.6503	0
78	34	262.4184	173.8592	0
78	35	45.20083	351.0496	0
78	36	248.6143	214.2696	0
78	37	329.3025	180.3685	0
78	38	200.8095	322.2797	0
78	39	486.1845	144.6215	0
78	40	564.8206	167.8057	0
78	41	291.0336	208.1697	0
78	42	260.1035	227.6809	0
78	43	332.5813	200.237	0
63	1	298.2762	183.2669	0
63	2	509.3212	191.1439	0
63	3	300.6963	168.5819	0
63	4	370.8325	145.6886	0
63	5	147.4735	267.4649	0
63	6	374.8377	240.808	0
63	7	284.8344	223.8996	0
63	8	272.2658	274.8284	0
63	9	530.485	188.4542	0
63	10	198.5444	242.3931	0
63	11	573.0861	119.5722	0
63	12	514.7462	121.3783	0
63	13	334.8979	145.7623	0
63	14	484.1381	180.5704	0
63	15	520.8033	152.065	0
63	16	377.3696	195.4508	0
63	17	455.9928	165.17	0
63	18	500.8951	154.7341	0
63	19	220.7001	263.073	0
63	20	325.5574	247.1348	0
63	21	36.7285	264.5416	0
63	22	84.6506	286.0881	0
63	23	368.1115	180.1562	0
63	24	518.623	139.7762	0
63	25	243.6185	278.9868	0
63	26	459.8092	204.5461	0
63	27	490.6626	221.6281	0
63	28	72.33488	215.439	0
63	29	510.7063	110.4089	0
63	30	480.5651	114.7701	0
63	31	176.3697	296.996	0
63	32	562.3561	93.20319	0
63	33	552.7653	134.8166	0
63	34	262.0132	173.2725	0
63	35	47.67097	349.2477	0
63	36	248.8869	214.3606	0
63	37	328.3015	181.1436	0
63	38	200.7021	323.7714	0
63	39	486.427	144.5501	0
63	40	564.5554	167.7793	0
63	41	289.5971	207.2329	0
63	42	259.6931	227.8406	0
63	43	333.6869	200.3848	0
64	1	298.2762	183.2669	0
64	2	509.3212	191.1439	0
64	3	300.6963	168.5819	0
64	4	370.8325	145.6886	0
64	5	147.4735	267.4649	0
64	6	374.8377	240.808	0
64	7	284.8344	223.8996	0
64	8	272.2658	274.8284	0
64	9	530.485	188.4542	0
64	10	198.5444	242.3931	0
64	11	573.0861	119.5722	0
64	12	514.7462	121.3783	0
64	13	334.8979	145.7623	0
64	14	484.1381	180.5704	0
64	15	520.8033	152.065	0
64	16	377.3696	195.4508	0
64	17	455.9928	165.17	0
64	18	500.8951	154.7341	0
64	19	220.7001	263.073	0
64	20	325.5574	247.1348	0
64	21	36.7285	264.5416	0
64	22	84.6506	286.0881	0
64	23	368.1115	180.1562	0
64	24	518.623	139.7762	0
64	25	243.6185	278.9868	0
64	26	459.8092	204.5461	0
64	27	490.6626	221.6281	0
64	28	72.33488	215.439	0
64	29	510.7063	110.4089	0
64	30	480.5651	114.7701	0
64	31	176.3697	296.996	0
64	32	562.3561	93.20319	0
64	33	552.7653	134.8166	0
64	34	262.0132	173.2725	0
64	35	47.67097	349.2477	0
64	36	248.8869	214.3606	0
64	37	328.3015	181.1436	0
64	38	200.7021	323.7714	0
64	39	486.427	144.5501	0
64	40	564.5554	167.7793	0
64	41	289.5971	207.2329	0
64	42	259.6931	227.8406	0
64	43	333.6869	200.3848	0
65	1	298.2762	183.2669	0
65	2	509.3212	191.1439	0
65	3	300.6963	168.5819	0
65	4	370.8325	145.6886	0
65	5	147.4735	267.4649	0
65	6	374.8377	240.808	0
65	7	284.8344	223.8996	0
65	8	272.2658	274.8284	0
65	9	530.485	188.4542	0
65	10	198.5444	242.3931	0
65	11	573.0861	119.5722	0
65	12	514.7462	121.3783	0
65	13	334.8979	145.7623	0
65	14	484.1381	180.5704	0
65	15	520.8033	152.065	0
65	16	377.3696	195.4508	0
65	17	455.9928	165.17	0
65	18	500.8951	154.7341	0
65	19	220.7001	263.073	0
65	20	325.5574	247.1348	0
65	21	36.7285	264.5416	0
65	22	84.6506	286.0881	0
65	23	368.1115	180.1562	0
65	24	518.623	139.7762	0
65	25	243.6185	278.9868	0
65	26	459.8092	204.5461	0
65	27	490.6626	221.6281	0
65	28	72.33488	215.439	0
65	29	510.7063	110.4089	0
65	30	480.5651	114.7701	0
65	31	176.3697	296.996	0
65	32	562.3561	93.20319	0
65	33	552.7653	134.8166	0
65	34	262.0132	173.2725	0
65	35	47.67097	349.2477	0
65	36	248.8869	214.3606	0
65	37	328.3015	181.1436	0
65	38	200.7021	323.7714	0
65	39	486.427	144.5501	0
65	40	564.5554	167.7793	0
65	41	289.5971	207.2329	0
65	42	259.6931	227.8406	0
65	43	333.6869	200.3848	0
66	1	298.2762	183.2669	0
66	2	509.3212	191.1439	0
66	3	300.6963	168.5819	0
66	4	370.8325	145.6886	0
66	5	147.4735	267.4649	0
66	6	374.8377	240.808	0
66	7	284.8344	223.8996	0
66	8	272.2658	274.8284	0
66	9	530.485	188.4542	0
66	10	198.5444	242.3931	0
66	11	573.0861	119.5722	0
66	12	514.7462	121.3783	0
66	13	334.8979	145.7623	0
66	14	484.1381	180.5704	0
66	15	520.8033	152.065	0
66	16	377.3696	195.4508	0
66	17	455.9928	165.17	0
66	18	500.8951	154.7341	0
66	19	220.7001	263.073	0
66	20	325.5574	247.1348	0
66	21	36.7285	264.5416	0
66	22	84.6506	286.0881	0
66	23	368.1115	180.1562	0
66	24	518.623	139.7762	0
66	25	243.6185	278.9868	0
66	26	459.8092	204.5461	0
66	27	490.6626	221.6281	0
66	28	72.33488	215.439	0
66	29	510.7063	110.4089	0
66	30	480.5651	114.7701	0
66	31	176.3697	296.996	0
66	32	562.3561	93.20319	0
66	33	552.7653	134.8166	0
66	34	262.0132	173.2725	0
66	35	47.67097	349.2477	0
66	36	248.8869	214.3606	0
66	37	328.3015	181.1436	0
66	38	200.7021	323.7714	0
66	39	486.427	144.5501	0
66	40	564.5554	167.7793	0
66	41	289.5971	207.2329	0
66	42	259.6931	227.8406	0
66	43	333.6869	200.3848	0
67	1	298.2762	183.2669	0
67	2	509.3212	191.1439	0
67	3	300.6963	168.5819	0
67	4	370.8325	145.6886	0
67	5	147.4735	267.4649	0
67	6	374.8377	240.808	0
67	7	284.8344	223.8996	0
67	8	272.2658	274.8284	0
67	9	530.485	188.4542	0
67	10	198.5444	242.3931	0
67	11	573.0861	119.5722	0
67	12	514.7462	121.3783	0
67	13	334.8979	145.7623	0
67	14	484.1381	180.5704	0
67	15	520.8033	152.065	0
67	16	377.3696	195.4508	0
67	17	455.9928	165.17	0
67	18	500.8951	154.7341	0
67	19	220.7001	263.073	0
67	20	325.5574	247.1348	0
67	21	36.7285	264.5416	0
67	22	84.6506	286.0881	0
67	23	368.1115	180.1562	0
67	24	518.623	139.7762	0
